,demand,capacity,demand_left,demand_within,demand_without,capacity_left,capacity_within,capacity_without,provision_strong,provision_weak
1789,0,0,0,0,0,0,0,0,,
1790,0,0,0,0,0,0,0,0,,
1791,0,0,0,0,0,0,0,0,,
1792,0,0,0,0,0,0,0,0,,
1793,0,0,0,0,0,0,0,0,,
1794,0,0,0,0,0,0,0,0,,
1795,0,0,0,0,0,0,0,0,,
1796,0,0,0,0,0,0,0,0,,
1797,0,0,0,0,0,0,0,0,,
1798,0,0,0,0,0,0,0,0,,
1799,0,0,0,0,0,0,0,0,,
1800,0,0,0,0,0,0,0,0,,
1801,0,0,0,0,0,0,0,0,,
1802,0,0,0,0,0,0,0,0,,
1803,0,0,0,0,0,0,0,0,,
1804,1,0,0,1,0,0,0,0,1.0,1.0
1805,0,0,0,0,0,0,0,0,,
1806,0,0,0,0,0,0,0,0,,
1807,0,0,0,0,0,0,0,0,,
1808,0,0,0,0,0,0,0,0,,
1809,0,0,0,0,0,0,0,0,,
1810,0,0,0,0,0,0,0,0,,
1811,0,0,0,0,0,0,0,0,,
1812,0,0,0,0,0,0,0,0,,
1813,6,0,0,6,0,0,0,0,1.0,1.0
1814,0,0,0,0,0,0,0,0,,
1815,0,0,0,0,0,0,0,0,,
1816,1,0,0,1,0,0,0,0,1.0,1.0
1817,0,0,0,0,0,0,0,0,,
1818,2,0,0,2,0,0,0,0,1.0,1.0
1819,0,0,0,0,0,0,0,0,,
1820,23,0,0,23,0,0,0,0,1.0,1.0
1821,168,0,0,168,0,0,0,0,1.0,1.0
1822,0,0,0,0,0,0,0,0,,
1823,0,0,0,0,0,0,0,0,,
1824,0,0,0,0,0,0,0,0,,
1825,0,0,0,0,0,0,0,0,,
1826,0,0,0,0,0,0,0,0,,
1827,11,0,0,11,0,0,0,0,1.0,1.0
1828,0,0,0,0,0,0,0,0,,
1829,0,0,0,0,0,0,0,0,,
1830,0,0,0,0,0,0,0,0,,
1831,0,0,0,0,0,0,0,0,,
1832,0,0,0,0,0,0,0,0,,
1833,0,0,0,0,0,0,0,0,,
1834,0,0,0,0,0,0,0,0,,
1835,0,0,0,0,0,0,0,0,,
1836,0,0,0,0,0,0,0,0,,
1837,0,0,0,0,0,0,0,0,,
1838,0,0,0,0,0,0,0,0,,
1839,0,0,0,0,0,0,0,0,,
1840,0,0,0,0,0,0,0,0,,
1841,28,259,0,28,0,231,0,0,1.0,1.0
1842,101,0,0,101,0,0,0,0,1.0,1.0
1843,0,0,0,0,0,0,0,0,,
1844,0,0,0,0,0,0,0,0,,
1845,0,0,0,0,0,0,0,0,,
1846,71,0,0,71,0,0,0,0,1.0,1.0
1847,0,0,0,0,0,0,0,0,,
1848,0,0,0,0,0,0,0,0,,
1849,0,0,0,0,0,0,0,0,,
1850,0,0,0,0,0,0,0,0,,
1851,0,0,0,0,0,0,0,0,,
1852,0,0,0,0,0,0,0,0,,
1853,0,0,0,0,0,0,0,0,,
1854,0,0,0,0,0,0,0,0,,
1855,0,1010,0,0,0,0,1010,0,,
1856,0,0,0,0,0,0,0,0,,
1857,220,0,0,220,0,0,0,0,1.0,1.0
1858,0,0,0,0,0,0,0,0,,
1859,0,0,0,0,0,0,0,0,,
1860,0,0,0,0,0,0,0,0,,
1861,0,0,0,0,0,0,0,0,,
1862,0,0,0,0,0,0,0,0,,
1863,267,0,0,267,0,0,0,0,1.0,1.0
1864,0,0,0,0,0,0,0,0,,
1865,48,0,0,48,0,0,0,0,1.0,1.0
1866,0,0,0,0,0,0,0,0,,
1867,0,0,0,0,0,0,0,0,,
1868,0,0,0,0,0,0,0,0,,
1869,0,0,0,0,0,0,0,0,,
1870,0,0,0,0,0,0,0,0,,
1871,0,0,0,0,0,0,0,0,,
1872,0,0,0,0,0,0,0,0,,
1873,0,0,0,0,0,0,0,0,,
1874,13,0,0,13,0,0,0,0,1.0,1.0
1875,0,0,0,0,0,0,0,0,,
1876,0,0,0,0,0,0,0,0,,
1877,113,0,0,113,0,0,0,0,1.0,1.0
1878,51,0,0,51,0,0,0,0,1.0,1.0
1879,5,0,0,5,0,0,0,0,1.0,1.0
1880,6,0,0,6,0,0,0,0,1.0,1.0
1881,35,0,0,35,0,0,0,0,1.0,1.0
1882,0,0,0,0,0,0,0,0,,
1883,0,0,0,0,0,0,0,0,,
1884,0,0,0,0,0,0,0,0,,
1885,0,0,0,0,0,0,0,0,,
1886,51,0,0,51,0,0,0,0,1.0,1.0
1887,219,0,0,219,0,0,0,0,1.0,1.0
1888,73,0,0,73,0,0,0,0,1.0,1.0
1889,0,0,0,0,0,0,0,0,,
1890,61,0,0,61,0,0,0,0,1.0,1.0
1891,0,0,0,0,0,0,0,0,,
1892,10,0,0,10,0,0,0,0,1.0,1.0
1893,0,0,0,0,0,0,0,0,,
1894,0,0,0,0,0,0,0,0,,
1895,0,0,0,0,0,0,0,0,,
1896,0,0,0,0,0,0,0,0,,
1897,0,0,0,0,0,0,0,0,,
1898,0,0,0,0,0,0,0,0,,
1899,0,0,0,0,0,0,0,0,,
1900,0,0,0,0,0,0,0,0,,
1901,0,0,0,0,0,0,0,0,,
1902,0,0,0,0,0,0,0,0,,
1903,0,0,0,0,0,0,0,0,,
1904,0,0,0,0,0,0,0,0,,
1905,20,0,0,20,0,0,0,0,1.0,1.0
1906,0,0,0,0,0,0,0,0,,
1907,30,0,0,30,0,0,0,0,1.0,1.0
1908,150,0,0,150,0,0,0,0,1.0,1.0
1909,82,0,0,82,0,0,0,0,1.0,1.0
1910,50,0,0,50,0,0,0,0,1.0,1.0
1911,120,0,0,120,0,0,0,0,1.0,1.0
1912,334,640,0,334,0,306,0,0,1.0,1.0
1913,228,0,0,228,0,0,0,0,1.0,1.0
1914,422,0,0,422,0,0,0,0,1.0,1.0
1915,85,0,0,85,0,0,0,0,1.0,1.0
1916,89,776,0,89,0,687,0,0,1.0,1.0
1917,48,0,0,48,0,0,0,0,1.0,1.0
1918,140,0,0,140,0,0,0,0,1.0,1.0
1919,200,0,0,200,0,0,0,0,1.0,1.0
1920,274,1637,0,274,0,0,1363,0,1.0,1.0
1921,69,970,0,69,0,270,631,0,1.0,1.0
1922,322,0,0,322,0,0,0,0,1.0,1.0
1923,15,670,0,15,0,655,0,0,1.0,1.0
1924,5,0,0,5,0,0,0,0,1.0,1.0
1925,11,0,0,11,0,0,0,0,1.0,1.0
1926,12,1172,0,12,0,0,1160,0,1.0,1.0
1927,0,0,0,0,0,0,0,0,,
1928,38,0,0,38,0,0,0,0,1.0,1.0
1929,93,0,0,93,0,0,0,0,1.0,1.0
1930,4,0,0,4,0,0,0,0,1.0,1.0
1931,27,0,0,27,0,0,0,0,1.0,1.0
1932,18,0,0,18,0,0,0,0,1.0,1.0
1933,0,0,0,0,0,0,0,0,,
1934,0,0,0,0,0,0,0,0,,
1935,3,0,0,3,0,0,0,0,1.0,1.0
1936,31,0,0,31,0,0,0,0,1.0,1.0
1937,6,0,0,6,0,0,0,0,1.0,1.0
1938,0,0,0,0,0,0,0,0,,
1939,0,0,0,0,0,0,0,0,,
1940,0,0,0,0,0,0,0,0,,
1941,0,0,0,0,0,0,0,0,,
1942,402,0,0,402,0,0,0,0,1.0,1.0
1943,81,0,0,81,0,0,0,0,1.0,1.0
1944,18,699,0,18,0,597,84,0,1.0,1.0
1945,107,0,0,107,0,0,0,0,1.0,1.0
1946,40,0,0,40,0,0,0,0,1.0,1.0
1947,37,0,0,37,0,0,0,0,1.0,1.0
1948,105,0,0,105,0,0,0,0,1.0,1.0
1949,24,0,0,24,0,0,0,0,1.0,1.0
1950,37,0,0,37,0,0,0,0,1.0,1.0
1951,0,1260,0,0,0,0,1260,0,,
1952,149,0,0,149,0,0,0,0,1.0,1.0
1953,141,0,0,141,0,0,0,0,1.0,1.0
1954,0,0,0,0,0,0,0,0,,
1955,238,0,0,238,0,0,0,0,1.0,1.0
1956,2055,1492,0,2055,0,0,0,0,1.0,1.0
1957,1603,737,0,1603,0,0,0,0,1.0,1.0
1958,121,0,0,121,0,0,0,0,1.0,1.0
1959,54,2047,0,54,0,0,1993,0,1.0,1.0
1960,1689,2170,0,1689,0,481,0,0,1.0,1.0
1961,162,0,0,162,0,0,0,0,1.0,1.0
1962,182,0,0,182,0,0,0,0,1.0,1.0
